en,ngiemboon
They understood not that he spake to them of the Father.,"Yěsô gɔɔn pá’ɔɔn, pɔ́ té zsé ngie anò gie à gɔɔn né pɔ́b, à gɔɔn pɔ́ nà Ssé Tá wɔ́."
"As he spake these words, many believed on him.",Yěsô gɔɔn mɔɔn menò pʉ̀a tà ńgyɔ́ɔn zye lézáb ntʉ́m ná yé.
"Then said Jesus to those Jews which believed on him,If ye continue in my word,thenare ye my disciples indeed;","Yěsô gɔɔn mbwo pà Yuda pie pɔ́ zǎb ntʉ́m ná yé ngie: Pi lɔɔn ńkú’te shwóŋè yɔ́ɔn, mbà pi ge gwɔ́ kwà’*ngàŋa kwò yɔ́ɔn."
"and ye shall know the truth, and the truth shall make you free.","Mbà pi ge zsé nò nénʉ́, anò nénʉ́ cu’u gẅí."
"Jesus answered them,Verily, verily, I say unto you, Whosoever committeth sin is the servant of sin.","Yěsô tsɔ́’ɔ mbwo pɔ́b ngie: Tà mèŋ shwóŋó gẅí, kwà’ nénʉ́, mânyìŋ ntsèm gẅie à gÿo nò tepòŋ, aa nkwɔɔn nò tepòŋ."
And the servant abideth not in the house for ever:butthe Son abideth ever.,"Nkwɔɔn ee ntěen ńdá’a ńtsẅé pɔ́ mbʉ̀a wɔ́, mûɔ mbʉ̀a zɔɔ ńdá’a ńtsẅé wó."
"If the Son therefore shall make you free, ye shall be free indeed.","Áa pú’u, tá ńgwɔ́ gie múɔ lɔɔn ńkẅile gẅi ndá nkwɔɔn, mbà pi ge fó wó kẅɛ, kwà’ nénʉ́."
"I know that ye are Abraham's seed; but ye seek to kill me, because my word hath no place in you.","Mèŋ n né ńzsé ngie pi ee ngẅɛ̀ Ábalam, tá’ pi ne fa’a lézẅé wɔ̀ɔn, á nue pi ne ńdʉ’ʉ shwóŋè yɔ́ɔn lʉ’."
I speak that which I have seen with my Father: and ye do that which ye have seen with your father.,"Mèŋ n kě ńgɔɔn pɔ́ mmó gie n dà gyá mbwo Tá wɔ̀ɔn, tá pi piŋe ńgÿo gí pɔ́ mmó gie pi la jú’u mbwo tá gẅi."
"Ye do the deeds of your father.Then said they to him, We be not born of fornication; we have one Father,evenGod.","Pi fa’a pɔ́ mefa’ gẅi tá, pɔ́ tsɔ́’ɔ mbwo yé ngie: Peg tè púɔ gÿɛ́ wɔ́, peg gẅiin pɔ́ tà’ Tá wémɔ’ɔ́, á gwɔ́ Ssé."
Why do ye not understand my speech?evenbecause ye cannot hear my word.,Pi piŋ ńké tè ne ńjú’u shwóŋè yɔ́ɔn mɔ́ mélà’a kɔ́? Áa nue pi tè ku’u lézẅí’te shwóŋè yɔ́ɔn mɔ́.
"And because I tellyouthe truth, ye believe me not.","Tá ńgʉa ná mèŋ, pi tě ńzába ntʉ́m ná mèŋ wɔ́, mélà’mie mèŋ shwóŋó nò nénʉ́."
"He that is of God heareth God's words: ye therefore hearthemnot, because ye are not of God.","Nyìŋ gẅie aa nyìŋ Ssé à zẅí’te shwóŋè Ssé. Pi piŋ tě ńzẅí’te shwóŋè yɔ́ɔn mɔ́, mélà’mie pi tè pʉ̀a Ssé wɔ́."
And I seek not mine own glory: there is one that seeketh and judgeth.,"Mèŋ, n tě ne fa’a pɔ́ wɔ̀ɔn legú’ wɔ́. Atsɔ̌ nyìŋ ndyɛ̀’ɛ zɔ ne fa’a wɔ̀ɔn legú’, yé zɔ ge zá’ ntsaŋ."
"Verily, verily, I say unto you, If a man keep my saying, he shall never see death.","Tà mèŋ shwóŋó gẅí, kwà’ nénʉ́, nyìŋ lɔɔn ńgiŋe nà shwóŋè gie mèŋ n gɔ̌ɔn, mbà ngàŋ tě ńdá’a ńkwé wɔ́."
"Art thou greater than our father Abraham, which is dead? and the prophets are dead: whom makest thou thyself?","Ńzsé ngie ɔ̀ lɔgɔ fáŋa ńcʉa tá wèg Ábalam keen? À la kwé, pà*ntsẅì nkʉ̀ Ssé gíŋe ńkwéte yɔ́b. Ɔ̀ kwǎŋ ngie ɔ́ɔ kɔ́ mmó?"
"Then said the Jews unto him, Thou art not yet fifty years old, and hast thou seen Abraham?","Pà Yuda leen ńké ńgɔɔn né Yěsô ngie: Gù gẅie ɔ̀ fǒ nyé pɔ́ tè gẅiin ngù’ móm ntʉ̀a, ɔ̀ ka gyá Ábalam lá?"
"Jesus said unto them,Verily, verily, I say unto you, Before Abraham was, I am.","Yěsô tsɔ́’ɔ mbwo pɔ́b ngie: Tà mèŋ shwóŋó gẅí, kwà’ nénʉ́, Ábalam la gwaa gwɔ́ wó, ńgwɔ́ N gee gwɔ́."
"And asJesuspassed by, he saw a man which was blind fromhisbirth.","Yěsô gÿo ne ńcʉa tsɔ́ jʉ’, ńgyá tsɔ̌ fʉ̀ menÿɔ́g, mbà mé la zyé yé á gwɔ́ pɔ́ fʉ̀."
"As long as I am in the world, I am the light of the world.","Afʉ̀’ gie mèŋ n nyé tsɛ̀ɛ njyó, mèŋ, n gwɔ́ kyɛ̀’ɛ njÿó."
"Some said, This is he: otherssaid, He is like him:buthe said, I amhe.","Pʉ̀a ne ńgɔɔn ngie aa yé, petsɔ́ gɔɔn ngie ngǎŋ, à sẅé yé sẅé, nyìŋ ŋwɛ́ ne ńgɔɔn ngie: Aa kwà’ mèŋ."
"Therefore said they unto him, How were thine eyes opened?",Pɔ́ zɛ́te yé ngie: Menÿɔ́g mú gÿǒ lêkɔ́ tá ńnyɛ́’ɛ?
"Then said they unto him, Where is he? He said, I know not.","Pɔ́ zɛ́te yé ngie: Nyìŋ ŋwɛ́ aa nzɔ̌? Á tsɔ́’ ngie, mèŋ, n kaa zsé."
They brought to the Pharisees him that aforetime was blind.,"Mé gwóon ńdɔgɔ nyìŋ gẅie á ke ńgwɔ́ fʉ̀ menÿɔ́g la, ńgʉa mvfò nùɔ pà*farisay."
"And it was the sabbath day when Jesus made the clay, and opened his eyes.","Ńgwaa gwɔ́ pú’u, mbà Yěsô ně ńgwaa tyɛ́bte tsetsá’, é lɔg gÿo menÿɔ́g nyìŋ ŋwɛ́ nyɛ́’ɛ, á gwɔ́*lyɛ’ɛ́ nzsè pà Yuda."
"His parents answered them and said, We know that this is our son, and that he was born blind:","Tá we pɔ́ má we tsɔ́’ ngie: Aa kwà’ míŋ weg, peg ne ńzsé ngie à la kẅɛ ńgwɔ́ fʉ̀ menÿɔ́g."
"Therefore said his parents, He is of age; ask him.","Áa mmó gie á gÿo tá we pɔ́ má we gɔɔn ngie pi zɛ́te yé, à tè nyé ńgwɔ́ pɔ́ múɔ wɔ́."
"Then said they to him again, What did he to thee? how opened he thine eyes?",Pɔ́ zɛ́te yé ngie: À ně ńgÿo lêkɔ́ ná gù? À ně ńgÿo lêkɔ́ tá menÿɔ́g mú nyɛ́’ɛ?
"Then they reviled him, and said, Thou art his disciple; but we are Moses' disciples.","Pɔ́ leen ńké ńzye lézoonte yé, ńne ńgɔɔn ngie: Gù zɔɔ*ngàŋa kwò we, peg gwɔ́ pɔ́*ngàŋa kwò Mǒsê."
"We know that God spake unto Moses:as forthisfellow, we know not from whence he is.","Peg ne ńzsé ngie Ssé la gɔɔn nò á mbwo Mǒsê, tá ńgʉa ná wɛ̂ nyìŋ, mbà peg tè ne ńzsé lefǒ sé wɔ́."
Since the world began was it not heard that any man opened the eyes of one that was born blind.,Mé laa mé ńjú’u nyìŋ gẅie à nyɛ̌’ menÿɔ́g nyìŋ gẅie mé la gwaa zyé yé á gwɔ́ fʉ̀ menÿɔ́g wɔ́ le!
"If this man were not of God, he could do nothing.","Nyìŋ ŋwɛ́ ně ńgwɔ́ pé’e, mbà Ssé zɔ ka tè yé túm, mbà à ně tè ku’u légÿo tsɔ́ mmó wɔ́."
"They answered and said unto him, Thou wast altogether born in sins, and dost thou teach us? And they cast him out.","Pɔ́ tsɔ́’ɔ mbwo yé ngie, mé la lɔg pɔ́ nò tepòŋ ńzyé gú, ɔ̀ gee ńzí’i peg mmó lá! Ńdeen fó*ndá cú’tè ńjwoŋo yé ńnáa pi."
"He answered and said, Who is he, Lord, that I might believe on him?",Nyìŋ ŋwɛ́ tsɔ́’ ngie: Aa wɔ̌ Ndè? Tá mèŋ n záb ntʉ́m nà yé?
"And Jesus said unto him,Thou hast both seen him, and it is he that talketh with thee.","Yěsô gɔɔn né yé ngie: Ɔ̀ ne ńgyá yé, yé zɔ gɔɔn nò mbwo gù pá’ɔɔn."
"And he said, Lord, I believe. And he worshipped him.","Á leen ńgɔɔn ngie: Mèŋ n zǎb ntʉ́m ná gù me Cʉ̀apʉ̀a, ésẅɛ́’ ńkẅí’te ssé mvfò yé."
But he that entereth in by the door is the shepherd of the sheep.,"Tá ńgwɔ́ gie à lɔɔn ńgwɔ́ mbyɛ̀b mvfó, mbà à ge pfó pɔ́ ncwò nká’."
"And when he putteth forth his own sheep, he goeth before them, and the sheep follow him: for they know his voice.","À ge gÿo pɔ́ fó nká’ ńkẅɛ tà ḿmag, à gwɔ́ mvfò, pɔ́ gwɔ́ nzèm, mélà’mie pɔ́ lǐŋ ngyè ye."
"And a stranger will they not follow, but will flee from him: for they know not the voice of strangers.","À lɔɔn ńgwɔ́ pɔ́ le cʉ́me nzèm nyìŋ ndyɛ̀’ɛ wɔ́, pɔ́ ge kÿo yé kÿo, mélà’mie pɔ́ té ngyè pʉ̀a méndyɛ̀’ɛ liŋ."
This parable spake Jesus unto them: but they understood not what things they were which he spake unto them.,"Yěsô gɔɔn yɔɔn sagá nò mbwo pɔ́b, tá pɔ́ ké tè jú’u mmó gie à lɔgɔ ńgɔɔn wɔ́."
"Then said Jesus unto them again,Verily, verily, I say unto you, I am the door of the sheep.","Yěsô gíŋe ńgɔɔn mbwo pɔ́b ngie: Tà mèŋ shwóŋó gẅí, kwà’ nénʉ́, ncwò nká’ menjʉ̀njyò à gwɔ́ pɔ́ mèŋ."
I am the good shepherd: the good shepherd giveth his life for the sheep.,"Mbyɛ̀b mvfó we mbòŋo à gwɔ́ pɔ́ mèŋ. Ambyɛ̀b mvfó we mbòŋo, à náa twó yé ńtí*njʉ̀njÿò yé."
"The hireling fleeth, because he is an hireling, and careth not for the sheep.","Wɛ̌ nyìŋ gwá’a*menjʉ̀njÿò ńkÿo, mélà’mie à ka tǒ pɔ́ ńdab nkáb. Ncʉ̀ŋ*menjʉ̀njÿò té ne ńkúu yé wɔ́."
"I am the good shepherd, and know mysheep, and am known of mine.","Mbyɛ̀b mvfó we mbòŋo aa mèŋ, mèŋ n ne ńzsé*menjʉ̀njÿò mɔ́ɔn, pɔ́ gíŋe ne ńzsé wɔ̀ɔn."
"As the Father knoweth me, even so know I the Father: and I lay down my life for the sheep.","Ndʉŋ ndʉŋ pá’ Tá wɔ̀ɔn ne ńzsé wɔ̀ɔn, mèŋ n gíŋe ne ńzsé Tá wɔ̀ɔn. Mèŋ n náa twó yɔ́ɔn ńtí*menjʉ̀njÿò mɔ́ɔn."
"Therefore doth my Father love me, because I lay down my life, that I might take it again.","Tá wɔ̀ɔn kwoŋo wɔ̀ɔn, mélà’mie mèŋ n náa twó yɔ́ɔn tá gÿo gíŋe kẅé."
There was a division therefore again among the Jews for these sayings.,Yɔɔn shwóŋè gíŋe ḿma’a fàgte tsetsɛ̀ɛ pà Yuda.
"And many of them said, He hath a devil, and is mad; why hear ye him?",Lelÿò pʉ̀a tsetsɛ̀ɛ pɔ́b ne ńgɔɔn ngie: E*ssé tepòŋ léen ńgwoon yé. Àa pʉ̀a. À gɔɔn kɔ́ tà pi zẅí’te?
"Others said, These are not the words of him that hath a devil. Can a devil open the eyes of the blind?",Petsɔ́ ne ngie: Yɛ̂ té shwóŋè nyìŋ gẅiessé tepòŋ léen ńgwoon yé wɔ́. Ngwɔ́*ssé tepòŋ nyɛ́’ menÿɔ́g mefʉ̀?
And Jesus walked in the temple in Solomon's porch.,"Yěsô ne ńgwá ńgiŋte tsɛ̀ɛ jʉ’e Ssé, á jʉ’ʉ ncwò kɔ̀’ Salomo."
"But ye believe not, because ye are not of my sheep, as I said unto you.","Tá’ pi tè ne ńzába ntʉ́m ná mèŋ wɔ́, mélà’mie pi tè ná nùɔ*menjʉ̀njÿò mɔ́ɔn mɔ́."
"My sheep hear my voice, and I know them, and they follow me:","*Me njʉ̀njÿò mɔ́ɔn jú’ ngyè yɔɔn. Mèŋ n zsé wɔ́b, pɔ́ cʉ́me nzèm mèŋ."
"My Father, which gavethemme, is greater than all; and nomanis able to pluckthemout of my Father's hand.","Tá wɔ̀ɔn à la náa wɔ́b né mèŋ. À gẅiin tʉ̀ ńcʉa shúm ntsèm, sɔɔn nyìŋ tè ku’u léfó mbwó mèŋ é sa’a wɔ́b gwɔ́."
I andmyFather are one.,Peg Tá wɔ̀ɔn gwɔ́ pɔ́ tà’ nyìŋ.
Then the Jews took up stones again to stone him.,"Pà Yuda gíŋe ńdag metóon, lélɔg ńtémte Yěsô ńzẅé."
"If I do not the works of my Father, believe me not.","N dɔɔn tè fa’ mefà’ Tá wɔ̀ɔn mɔ́, tà pi záb ntʉ́m ná mèŋ."
"Therefore they sought again to take him: but he escaped out of their hand,","Pɔ́ leen ńké ńgíŋe fa’ shÿó légwoon yé, tá á tsẅíle nà mbwo mɔ́b."
and went away again beyond Jordan into the place where John at first baptized; and there he abode.,"Yɛ̌ nò tɔ́g, Yěsô gíŋe ḿbiŋe nà yetsɔ̌ nzǐŋ ntse Jurdeŋ, á jʉ’ gie Jâŋ la zye lénu’ pʉ̀a ntse wó la, ńnéŋe wó."
And many believed on him there.,Pʉ̀a tà ńgyɔ́ɔn ná pʉ̀a pie é laa jʉ’ó leen ńké ńzáb ntʉ́m ná Yěsô.
"Therefore his sisters sent unto him, saying, Lord, behold, he whom thou lovest is sick.","pɔ́b panzwě ŋwɛ́ mépʉ́a túm ńtsẅii mbwo Yěsô ngie: Andè, ashǔ lepyè gù ne ńguɔ tɛ’."
"Now Jesus loved Martha, and her sister, and Lazarus.","Yěsô lɔ̌ɔn ńkwoŋo Mágtà, pɔ́ Malîɛ mbɔɔ Nǎzalo tɛ’."
"When he had heard therefore that he was sick, he abode two days still in the same place where he was.","Ńké ńjú’u guɔ pá’ɔɔn, ńgíŋe ńnéŋe jʉ’ gie à laa wó lyɛ̌’ sépʉ́a."
"Then after that saith he tohisdisciples,Let us go into Judæa again.",Ńdeen ńké ńgɔɔn mbwo*ngàŋa kwò yé ngie: Pege piŋe Jẅidea.
"But if a man walk in the night, he stumbleth, because there is no light in him.","Nyìŋ lɔɔn ńké ne ńgiŋe lêtsẅɛ́’, mbà à ge kwɔɔnte, mélà’mie mmó gie á ge kyɛ’ jʉ’ ná né yé á té wó wɔ́."
"Then said his disciples, Lord, if he sleep, he shall do well.","*Ngàŋa kwò yé leen ńké ńgɔɔn né ye ngie: Andè, à lɔɔn ńgwɔ́ gie à lyě, mbà à ge tsẅɛ."
Howbeit Jesus spake of his death: but they thought that he had spoken of taking of rest in sleep.,"Ńgwaa gwɔ́ pú’u, Yěsô ne shwóŋó wɔ́b ngie Nǎzalo kwě. Tá pɔ́ ne ńkwaŋa yɔ́b pɔ́ ngie à gɔɔn ngie à né ńdyé lyě."
"Then said Jesus unto them plainly,Lazarus is dead.","Yěsô leen ńké shʉ̀ashʉ̀a, ńgɔɔn mbwo pɔ́b ngie: Nǎzalo kwě."
"Then said Thomas, which is called Didymus, unto his fellowdisciples, Let us also go, that we may die with him.","Tomáse gẅie mé lɔ́ɔn ńgíŋe ńtóŋo yé le mélefág, gɔɔn mbwo yetsɔ́*ngàŋa kwò Yěsô ngie: Pi tó pega pɔ́ gʉa, ḿbúte ńkwé."
"Then when Jesus came, he found that he hadlainin the grave four days already.","Yěsô gʉa tà ńkúu wó, ńgyá, mbà Nǎzalo nuŋé tsɛ̀ɛ lesyè lyɛ̌’ lekùa."
"Now Bethany was nigh unto Jerusalem, about fifteen furlongs off:","Pá’ lefǒ Yerósalem ńgʉa Mbetáni la gwɔ́ pɔ́ mmó mekílo méntá la,"
"and many of the Jews came to Martha and Mary, to comfort them concerning their brother.","lelÿò pà Yuda gwaa gwɔ́, mbà pɔ́ tǒ mbʉ̀a Mágtà pɔ́ Malîɛ, létsí’i ntse nÿɔ́g mɔ́b, ńtí fɛ́ wɔb gẅie à ka kwě."
"Then Martha, as soon as she heard that Jesus was coming, went and met him: but Mary satstillin the house.","Mágtà gwɔ́ tà ńjú’ ngie Yěsô né ńtóo, ńgwaa lu ssé gʉa zá’a yé, Malîɛ cʉ́’ ńnéŋe pɔ́ ndá."
"Then said Martha unto Jesus, Lord, if thou hadst been here, my brother had not died.","Mágtà tó ńgɔɔn né Yěsô ngie: Andè, ɔ̀ kaa pé’e ńgwɔ́ jʉ’ɔɔn, mbà fɛ́ wɔ̀ɔn ka tè kwé."
"But I know, that even now, whatsoever thou wilt ask of God, God will giveitthee.","Tá’ tà mbɔɔ fʉ̀’ɔɔn, mèŋ n zsě ngie ɔ̀ lɔɔn ńzɛ́te kɔ́ mbwo Ssé wɔ́, mbà à ge ná ná."
"Jesus saith unto her,Thy brother shall rise again.",Yěsô tsɔ́’ ngie: Afɛ̌ gù ge gÿo zíme nà legwé.
"Martha saith unto him, I know that he shall rise again in the resurrection at the last day.",Mágtà tsɔ́’ ngie: Mèŋ n zsě ngie à ge gÿo zíme nà lyɛ’ɛ́ lá’ nzsò nzèm pá’ mepfó ge lá’ ne zíme.
and whosoever liveth and believeth in me shall never die. Believest thou this?,"Nyìŋ gẅie à nyé ntentʉ́, ńzáb ntʉ́m ná mèŋ, à těen ńdá’a ńkwé wɔ́. Tà ɔ̀ zẅiŋé yɔɔn nò?"
"She saith unto him, Yea, Lord: I believe that thou art the Christ, the Son of God, which should come into the world.","Á gɔɔn ngie: Oon me Cʉ̀apùa. Mèŋ, n zẅǐŋ ngie ɔ́ɔ*Nzà’nkÿo, ńgwɔ́ Míŋ Ssé gẅie mé ka né ńzẅí’te ngie à tóo tsɛ̀ɛ njÿó."
"As soon as she heardthat, she arose quickly, and came unto him.","Malîɛ jú’ pú’u, ńgwóon ńdu ssé lê tʉ̀ légʉa ńgyá yé."
"Now Jesus was not yet come into the town, but was in that place where Martha met him.","Yěsô la nyé pɔ́ jʉ’e pɔ́ Mágtà ně ńtyé wó shwóŋe, tà mbà à kaa tɔ́g tà ńkúu tsɛ̀ɛ lá’ gwɔ́."
"and said,Where have ye laid him?They said unto him, Lord, come and see.","Á gɔɔn ngie: Pi ka le’e pfó yé nzɔ̌? Pɔ́ tsɔ́’ɔ mbwo yé ngie: Andè, tóo ńgyá."
Jesus wept.,Yěsô lʉa.
"Then said the Jews, Behold how he loved him!","Pà Yuda gɔɔn ngie, pi gyá pá’ à kɔ̌ɔn ńkwoŋo yé."
"Jesus therefore again groaning in himself cometh to the grave. It was a cave, and a stone lay upon it.","Yěsô gíŋe ńzẅi, ńgʉa jʉ’e lesyè, é gwɔ́ tsɔ̌ mvwɔ́’ɔ jʉ’, mbà mé la lɔgɔ tóon ńjÿɔ́’ ncwò."
"Jesus saith unto her,Said I not unto thee, that, if thou wouldest believe, thou shouldest see the glory of God?","Yěsô tsɔ́’ɔ mbwo yé ngie: Mèŋ n ně tè gɔɔn né gù ngie ɔ̀ lɔɔn ńzáb ntʉ́m ná mèŋ, mbà ɔ̀ ge gyá legú’ Ssé wɔ́ le?"
"And when he thus had spoken, he cried with a loud voice,Lazarus, come forth.","Ńgɔɔn pú’u, ńdɔg ngyè tetʉ́ʉ ngie: Nǎzalo, kẅɛɛ."
"Then many of the Jews which came to Mary, and had seen the things which Jesus did, believed on him.","Lelÿò pà Yuda pie pɔ́ ně ńtóo mbʉ̀a pà Malîɛ, é pie pɔ́ gyǎ mmó gie Yěsô gÿǒ, záb ntʉ́m wɔ́b ná Yěsô."
"But some of them went their ways to the Pharisees, and told them what things Jesus had done.","Tá tsɔ́ ntá’ tsetsɛ̀ɛ pɔ́b gʉa ḿbíte mmó gie Yěsô gÿǒ, éshwóŋ pà*farisay."
"nor consider that it is expedient for us, that one man should die for the people, and that the whole nation perish not.","Pi kaa gyá ngie áa mboŋó mbwo pi pá’ à lɔɔn ńgwɔ́ tà’ nyìŋ wémɔ’ɔ́ kwé nà twó lá’, ńcʉa lá’a ntsèm lépú ńdége wɔ́ keen?"
Then from that day forth they took counsel together for to put him to death.,"Á fó lyɛ’ó, mekěm pà Yuda záb ngie pɔ́ ge fa’ shÿó tà zẅé Yěsô."
"Then saith one of his disciples, Judas Iscariot, Simon'sson, which should betray him,","Atsɔ̌*ngàŋa kwò Yěsô, Jẅidas Iskariod gẅie à lɔ̌ɔn nge gÿo sẅiŋe Yěsô gɔɔn ngie:"
"Why was not this ointment sold for three hundred pence, and given to the poor?","Mélà’a kɔ́ mé ně tè sẅiŋe yɔɔn laméndɔɔn ńkẅé*mendenie nkÿo tá, ńná né mepóŋ wɔ́?"
For the poor always ye have with you; but me ye have not always.,"Mepóŋ ge gwɔ́ tsetsɛ̀ɛ pi pɔ́ fʉ̀’ ntsèm. Tá ńgʉa ná mèŋ, mbà pege tě ge gwɔ́ pɔ́ fʉ̀’ ntsèm wɔ́."
But the chief priests consulted that they might put Lazarus also to death;,"Metándá pànuŋe pwɔ́’ gyá pú’u, ńzáb ngie mé fa’ shÿó lézẅé mbɔɔ Nǎzalo."
"because that by reason of him many of the Jews went away, and believed on Jesus.","Ńgɔɔn pú’u, mélà’mie lelÿò pà Yuda ka fǒ pɔ́ nà nò Nǎzalo, ńcʉ́’ʉ ńkÿo wɔ́b kÿo, ńzába ntʉ́m pɔ́ ná Yěsô."
"On the next day much people that were come to the feast, when they heard that Jesus was coming to Jerusalem,","Njÿó gÿo ńdʉ́a, alá’ gie á tǒ línɔ́ɔn Páska jú’ ngie Yěsô ne ńtóo né Yerósalem,"
"And Jesus, when he had found a young ass, sat thereon; as it is written,","Yěsô gyá mûɔ nzìkásè, ńkwɔ́’ ńnéŋe ndùmó. Á gwɔ́ pá’ mé la ŋwe’e tsɛ̀ɛ ŋwà’ne Ssé ngie:"
"Fear not, daughter of Sion: behold, thy King cometh, sitting on an ass's colt.",À ńnéŋe ndùm mûɔ Nzìkásè».
"For this cause the people also met him, for that they heard that he had done this miracle.","Áa mmó gie á la gÿo tá lá’ kẅɛ, ńgʉa ńzá’a Yěsô, mélà’mie pɔ́ la jú’ pá’ à gÿǒ yɔɔn nò mmɔɔn mmɔɔn."
And there were certain Greeks among them that came up to worship at the feast:,"Etsɔ́ ntá’ pʉ̀a Gelekia, lá pʉ ńtóo Yerósalem léjÿó línɔ́ɔn, ńgu’te Ssé."
"the same came therefore to Philip, which was of Bethsaida of Galilee, and desired him, saying, Sir, we would see Jesus.","Pɔ́ tó ńgyá Filib, á nyìŋ Mbetsayida nà pàga ngwòŋ Galilea, ńgɔɔn né ye ngie: Andè, peg ne ńtsɔ́ɔn légyá Yěsô."
Philip cometh and telleth Andrew: and again Andrew and Philip tell Jesus.,"Filib gʉa shwóŋó Ndeléya, pɔ́ yé mépʉ́a gʉa ńgɔɔn mbwo Yěsô."
"And Jesus answered them, saying,The hour is come, that the Son of man should be glorified.",Yěsô tsɔ́’ɔ mbwo pɔ́b ngie afʉ̀’ gie mé ge gyá legú’ we*Míŋ Nyìŋ á kǔ’.
"Father, glorify thy name.Then came there a voice from heaven,saying, I have both glorifiedit, and will glorifyitagain.","Tá wɔ̀ɔn, gÿo mé gu’te lezíŋ shú. Ngyè nyìŋ leen ńké fó lepwó ńgɔɔn ngie: Mèŋ n gÿǒ pú’u. Mèŋ n ge gíŋe gÿo sẅé sẅé."
"The people therefore, that stood by, and heardit, said that it thundered: others said, An angel spake to him.",Àlá’ gie á laa jʉ’ó jú’ yɛ̌ ngyè ngie: Ée lefàŋ sie é vɛ́te. Petsɔ́ pʉ̀a gɔɔn ngie*cÿɔ́’ Ssé gɔ̌ɔn nò mbwo yé.
"Jesus answered and said,This voice came not because of me, but for your sakes.","Yěsô gɔɔn né pɔ́b ngie: Yɛ̂ ngyè kaa gɔɔn nò pɛ́’ɛ̀ ńdɔgɔ ńnyɛɛ liŋé mbwo mèŋ wɔ́, e nyɛɛ pɔ́ mbwo pi."
Now is the judgment of this world: now shall the prince of this world be cast out.,"Afʉ̀’ kǔ’ pá’ e Ssé ge ŋag yɔɔn njÿó. Á fʉ̀’ gie Ssé ge kẅile mûɔ ntɔ́’ yɔɔn njÿó, é náa yé pǐ."
"And I, if I be lifted up from the earth, will draw allmenunto me.","Á gʉa ná mèŋ, mbà mé lɔɔn ńgÿo ńkwé’e wɔ̀ɔn tà náa tÿǒ, mbà mèŋ n ge shwoŋte pʉ̀a metsèm náa lejʉ́ŋ mèŋ."
"This he said, signifying what death he should die.","Yěsô lɔ̌ɔn ńdɔgɔ yɔɔn shwóŋè, ńda’te ntí legwé gie à ge gÿo kwé yɛ̌."
"But though he had done so many miracles before them, yet they believed not on him:","Yěsô la tsɛ ńgÿo menò mmɔɔn tɛ’ mvfò pʉ̀a tá’, pɔ́ ké tè záb ntʉ́m ná yé wɔ́."
And to whom hath the arm of the Lord been revealed?,Tà Cʉ̀apʉ̀a kɔ̌ɔn ńnyɛ metʉ̀ mé pɔ́ mbwo pà wɔ̌»?
"Therefore they could not believe, because that Esaias said again,","Esǎya la gíŋe ńgɔɔn mmó gie á ge gÿo tá pà Yuda le záb ntʉ́m nà Ssé wɔ́, à la gɔɔn ngie:"
And I should heal them.,"à cʉa pú’u, pɔ́ le kúbe mà wɔb à gÿo pɔ́ zeŋe wɔ́»."
"These things said Esaias, when he saw his glory, and spake of him.","Esǎya gɔɔn nò jʉ’ɔɔn ná Yěsô, á nue à la tʉ́ njÿó ńgyá legú’ Yěsô."
for they loved the praise of men more than the praise of God.,"Á laa pú’u, mélà’mie pɔ́ la kwoŋ mekù’ mie pʉ̀a mesoŋ náa mbwo pɔ́b, ńtɔ́g mie é fóo mbwó Ssé."
And he that seeth me seeth him that sent me.,"Nyìŋ gẅie à gyǎ wɔ̀ɔn, à giŋé ńgyá nyìŋ gẅie à la túmo wɔ̀ɔn."
"I am come a light into the world, that whosoever believeth on me should not abide in darkness.","Mèŋ, n gee kyɛ̀’, n ka tóo tsɛ̀ɛ njÿó légwɔ́ gie nyìŋ lɔɔn ńzáb ntʉ́m ná mèŋ, á le gwɔ́ tsɛ̀ɛ nzěm wɔ́."
"he riseth from supper, and laid aside his garments; and took a towel, and girded himself.","Ńńnéŋe tà ńdu ssé, ésẅɛ nzsǒ fÿɔ́g ye, ńnuŋe ssé, ḿbíi tágwele ńtʉ́me zẅɛ̌’ yé."
"Then cometh he to Simon Peter: and Peter saith unto him, Lord, dost thou wash my feet?","Ńgʉa tà ńkúu ná Símo Piɛ, á gɔ́ɔn né yé ngie: Andè zɔ ge sɔg mekwò mɔ́ɔn lá!"
"Jesus answered and said unto him,What I do thou knowest not now; but thou shalt know hereafter.","Yěsô tsɔ́’ɔ mbwo yé ngie: Ammó gie mèŋ n ne ńgÿo, à lɔɔn ńgwɔ́ ɔ́ le jú’ fʉ̀’ɔɔn wɔ́. Tá ké gÿo jú’."
"Simon Peter saith unto him, Lord, not my feet only, but alsomyhands andmyhead.","Símo Piɛ gɔɔn né yé ngie: Á lɔɔn ńgwɔ́ pú’u, me Nde, tè sɔg pɔ́ ndà’ mekwò mɔ́ɔn, ɔ̀ pú sɔg mbwo mɔ́ɔn pâ twó yɔ́ɔn."
"For he knew who should betray him; therefore said he, Ye are not all clean.","ńgɔɔn pú’u, mélà’mie à la ne ńzsé nyìŋ gẅie à ge gÿo sẅiŋe yé tá ńgɔɔn ngie mbùm gi metsèm kaa lʉ́a."
Ye call me Master and Lord: and ye say well; forsoI am.,"Pi tóŋo wɔ̀ɔn lê Tsítsà, ńtóŋo wɔ̀ɔn lê Ndè, ńgɔɔn shwóŋó nò á nue mèŋ n gee wɛ̌."
